ksp,pc,rtol,max_it,converged,reason,iterations,solve_time_sec,final_residual_norm,rel_error_to_ones,note,matrix_id,nrows,ncols,nnz_used,applicable,converged_clean,iterations_clean,nnz,density,nnz_per_row_mean,nnz_per_row_std,nnz_per_row_min,nnz_per_row_max,zero_diag_fraction,diag_abs_mean,diag_abs_std,diag_dominance_fraction,norm_1,norm_inf,symmetry_score_struct,row_norm2_mean,row_norm2_std,row_norm2_min,row_norm2_max,col_norm2_mean,col_norm2_std,col_norm2_min,col_norm2_max,diag_abs_min,diag_abs_max,tiny_diag_fraction,symmetry_numeric_fro_ratio,spec_radius_est,sigma_max_est_power,row_norm2_spread,pseudo_kappa,best_time,fast_label
gmres,jacobi,1e-08,500,1,2,1,5.41249755769968e-05,6.324179622267643e-13,2.8865798640254066e-15,,G48,3000,3000,12000,1,True,1.0,12000,0.0013333333333333,4.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.87579262651651,3.940918080371711,1.0,3.940918080371711,3.7082936614751816e-05,0
bcgs,jacobi,1e-08,500,1,2,1,5.529099144041538e-05,0.0,0.0,,G49,3000,3000,12000,1,True,1.0,12000,0.0013333333333333,4.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.863177861256718,3.931955201215192,1.0,3.931955201215192,3.445800393819809e-05,0
cg,jacobi,1e-08,500,1,3,1,3.445800393819809e-05,0.0,0.0,,G49,3000,3000,12000,1,True,1.0,12000,0.0013333333333333,4.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.863177861256718,3.931955201215192,1.0,3.931955201215192,3.445800393819809e-05,1
gmres,jacobi,1e-08,500,1,2,1,4.8832967877388e-05,6.324179622267643e-13,2.8865798640254066e-15,,G49,3000,3000,12000,1,True,1.0,12000,0.0013333333333333,4.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.863177861256718,3.931955201215192,1.0,3.931955201215192,3.445800393819809e-05,0
bcgs,jacobi,1e-08,500,1,2,1,4.850002005696297e-05,0.0,0.0,,G50,3000,3000,12000,1,True,1.0,12000,0.0013333333333333,4.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.8806454994829136,3.9425306752042686,1.0,3.9425306752042686,3.795884549617767e-05,0
cg,jacobi,1e-08,500,1,3,1,4.179193638265133e-05,0.0,0.0,,G50,3000,3000,12000,1,True,1.0,12000,0.0013333333333333,4.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.8806454994829136,3.9425306752042686,1.0,3.9425306752042686,3.795884549617767e-05,0
gmres,jacobi,1e-08,500,1,2,1,4.3042004108428955e-05,6.324179622267643e-13,2.8865798640254066e-15,,G50,3000,3000,12000,1,True,1.0,12000,0.0013333333333333,4.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.8806454994829136,3.9425306752042686,1.0,3.9425306752042686,3.795884549617767e-05,0
bcgs,jacobi,1e-08,500,1,2,203,0.0085827920120209,1.265542749498309e-07,2.3492092998754647e-05,,Goodwin_010,1182,1182,32282,1,True,203.0,32282,0.0231060378320034,27.311336717428087,17.718933349928548,1.0,62.0,0.2529610829103215,0.3464536534639023,0.3003606982846379,0.1362098138747885,1.58905249869195,1.0000000000002005,0.9044978625859612,0.4600606570342689,0.2197970584441175,0.3099553579970593,1.0,0.4062507977467932,0.3081020032093009,0.0050195702656001,1.0290244938888116,0.0,1.0,0.2529610829103215,0.4884974678581906,1.0000053188139022,1.0367746532896835,3.2262710554901504,3.344916054974342,0.0085827920120209,1
bcgs,jacobi,1e-08,500,1,2,285,0.0208532500546425,9.326797106639081e-08,3.7477909686427186e-05,,Goodwin_013,1965,1965,56069,1,True,285.0,56069,0.0145210393074736,28.533842239185752,17.445152136749858,1.0,62.0,0.2575063613231552,0.3251187120752024,0.2786161653554153,0.1063613231552162,1.5912270437677372,1.0000000000002005,0.92698282473381,0.4415190299133233,0.1988548333051145,0.3108176004232408,1.0,0.3867868555745762,0.2913386806778991,0.0038677974307377,1.029048972011603,0.0,1.0,0.2575063613231552,0.5149317001554099,1.000004498416262,1.0352037971622403,3.2173210224848865,3.330582939166257,0.0208532500546425,1
bcgs,jacobi,1e-08,500,1,2,394,0.0501130409538745,1.607951712247826e-07,9.118025647256976e-05,,Goodwin_017,3317,3317,97773,1,True,394.0,97773,0.0088864437855834,29.476334036780223,17.17260082047472,1.0,62.0,0.2610792885137172,0.307959662352767,0.2584742571651177,0.0823032861018993,1.5929401768661768,1.0000000000002007,0.9433585959313922,0.4265897392680111,0.1788145969459407,0.311498795371561,1.0,0.3711294837148424,0.2760731280788542,0.0029616951511032,1.0290682490575294,0.0,1.0,0.2610792885137172,0.5393463773419278,1.000012462401827,1.0384858114072613,3.210285287964543,3.333835722120652,0.0501130409538745,1
gmres,jacobi,1e-08,500,1,2,12,0.0004452909342944,17990.828205033587,72.55669087465786,,Hamrle2,5952,5952,22162,1,True,12.0,22162,0.0006255803597236,3.723454301075269,1.3972903513116368,2.0,5.0,0.9986559139784946,0.0009453626563077,0.02972985024596,0.0,119.09771948534204,116.09771948534204,0.0013536684414764,3.3527613797059255,11.209970458500772,0.1139410739890845,77.87546161682299,3.34666286020652,11.21179264211669,1.0000006187235877,77.89472075842669,0.0,1.0,0.9988239247311828,1.4142120128973663,3.5174260635495695,110.2677233674088,683.471367176014,75364.8316453094,0.0004452909342944,1
bcgs,ilu,1e-08,500,1,2,2,0.0076375839998945,6.097716458582724e-07,6.5912315734029614e-09,,Kaufhold,8765,8765,42471,1,True,2.0,42471,0.0005528262364347,4.845521962350257,2.280571898556649,1.0,28.0,0.0,536784434065039.3,494867278123477.06,0.899030233884769,999999999989701.2,999999999989701.2,1.0,536784434074133.06,494867278113612.9,60947.33187451869,999999999900000.0,536784434074133.06,494867278113612.9,60947.33187451869,999999999900000.0,0.2837538500653224,999999999900000.0,0.0,6.0251964163185264e-27,999963219154639.2,999992430256868.0,16407609146.186222,1.6407484944799572e+25,0.0039562080055475,0
gmres,ilu,1e-08,500,1,2,4,0.0080171250738203,2.2199280723009737e-08,2.411610720899238e-10,,Kaufhold,8765,8765,42471,1,True,4.0,42471,0.0005528262364347,4.845521962350257,2.280571898556649,1.0,28.0,0.0,536784434065039.3,494867278123477.06,0.899030233884769,999999999989701.2,999999999989701.2,1.0,536784434074133.06,494867278113612.9,60947.33187451869,999999999900000.0,536784434074133.06,494867278113612.9,60947.33187451869,999999999900000.0,0.2837538500653224,999999999900000.0,0.0,6.0251964163185264e-27,999963219154639.2,999992430256868.0,16407609146.186222,1.6407484944799572e+25,0.0039562080055475,0
bcgs,ilu,1e-08,500,1,2,41,0.0060640410520136,2.7336377290831375e-08,4.647957210122728e-07,,LeGresley_2508,2508,2508,16727,1,True,41.0,16727,0.0026592734191575,6.669457735247209,3.9901683630641527,1.0,28.0,0.0,1519.7185320029998,12037.232708627862,0.1574960127591706,216685.4502712942,216704.7118765628,0.8619597058647696,2119.806502185085,17022.27787074752,1.0,153082.36255735467,2250.187197923851,17005.5338372527,1.0,153082.36156313444,1.0,108331.0348219366,0.0,0.3828508754809641,215637.084423598,216229.25909085423,153082.36255735467,33100885835.65433,0.0060640410520136,1
gmres,ilu,1e-08,500,1,2,117,0.0088799999793991,3.193125336257394e-07,2.5992199987432714e-06,,LeGresley_2508,2508,2508,16727,1,True,117.0,16727,0.0026592734191575,6.669457735247209,3.9901683630641527,1.0,28.0,0.0,1519.7185320029998,12037.232708627862,0.1574960127591706,216685.4502712942,216704.7118765628,0.8619597058647696,2119.806502185085,17022.27787074752,1.0,153082.36255735467,2250.187197923851,17005.5338372527,1.0,153082.36156313444,1.0,108331.0348219366,0.0,0.3828508754809641,215637.084423598,216229.25909085423,153082.36255735467,33100885835.65433,0.0060640410520136,0
bcgs,ilu,1e-08,500,1,2,2,0.0128084999741986,4.153570847931698e-09,4.9129837794436925e-11,,Muu,7102,7102,170134,1,True,2.0,170134,0.0033731043512003,23.95578710222473,9.980663628174126,12.0,49.0,0.0,0.0002386816612185,0.0001580067544639,0.4460715291467192,0.0010018552875695,0.0010018552875695,1.0,0.0002602026135538,0.0001581518939355,3.3232537127732553e-05,0.0005872419990723,0.0002602026135538,0.0001581518939355,3.3232537127732553e-05,0.0005872419990723,2.1988593417164894e-05,0.0005635435992578,0.0,0.0,0.0008123978386241,0.0008244230493496,17.67069413975935,0.0145681275468253,0.0016522499499842,0
bcgs,jacobi,1e-08,500,1,2,9,0.0017607919871807,7.895306117662603e-07,2.0133608212224817e-08,,Muu,7102,7102,170134,1,True,9.0,170134,0.0033731043512003,23.95578710222473,9.980663628174126,12.0,49.0,0.0,0.0002386816612185,0.0001580067544639,0.4460715291467192,0.0010018552875695,0.0010018552875695,1.0,0.0002602026135538,0.0001581518939355,3.3232537127732553e-05,0.0005872419990723,0.0002602026135538,0.0001581518939355,3.3232537127732553e-05,0.0005872419990723,2.1988593417164894e-05,0.0005635435992578,0.0,0.0,0.0008123978386241,0.0008244230493496,17.67069413975935,0.0145681275468253,0.0016522499499842,1
cg,jacobi,1e-08,500,1,2,17,0.0016522499499842,8.001222392815681e-07,1.2529087950015663e-08,,Muu,7102,7102,170134,1,True,17.0,170134,0.0033731043512003,23.95578710222473,9.980663628174126,12.0,49.0,0.0,0.0002386816612185,0.0001580067544639,0.4460715291467192,0.0010018552875695,0.0010018552875695,1.0,0.0002602026135538,0.0001581518939355,3.3232537127732553e-05,0.0005872419990723,0.0002602026135538,0.0001581518939355,3.3232537127732553e-05,0.0005872419990723,2.1988593417164894e-05,0.0005635435992578,0.0,0.0,0.0008123978386241,0.0008244230493496,17.67069413975935,0.0145681275468253,0.0016522499499842,1
gmres,ilu,1e-08,500,1,2,4,0.0123967919498682,2.508464113666561e-09,2.974765153002945e-11,,Muu,7102,7102,170134,1,True,4.0,170134,0.0033731043512003,23.95578710222473,9.980663628174126,12.0,49.0,0.0,0.0002386816612185,0.0001580067544639,0.4460715291467192,0.0010018552875695,0.0010018552875695,1.0,0.0002602026135538,0.0001581518939355,3.3232537127732553e-05,0.0005872419990723,0.0002602026135538,0.0001581518939355,3.3232537127732553e-05,0.0005872419990723,2.1988593417164894e-05,0.0005635435992578,0.0,0.0,0.0008123978386241,0.0008244230493496,17.67069413975935,0.0145681275468253,0.0016522499499842,0
gmres,jacobi,1e-08,500,1,2,17,0.0019901249324902,6.925708176882681e-07,1.42199609901323e-08,,Muu,7102,7102,170134,1,True,17.0,170134,0.0033731043512003,23.95578710222473,9.980663628174126,12.0,49.0,0.0,0.0002386816612185,0.0001580067544639,0.4460715291467192,0.0010018552875695,0.0010018552875695,1.0,0.0002602026135538,0.0001581518939355,3.3232537127732553e-05,0.0005872419990723,0.0002602026135538,0.0001581518939355,3.3232537127732553e-05,0.0005872419990723,2.1988593417164894e-05,0.0005635435992578,0.0,0.0,0.0008123978386241,0.0008244230493496,17.67069413975935,0.0145681275468253,0.0016522499499842,0
bcgs,ilu,1e-08,500,1,2,38,0.3221348330844193,1.0607117537463888e-07,8.090987359875534e-09,,Na5,5832,5832,305630,1,True,38.0,305630,0.0089858869564072,52.405692729766805,59.2541116557669,14.0,204.0,0.0,10.85804732679876,0.1320256120494593,0.1311728395061728,31.22097915948108,31.220979159481097,1.0,11.981372964110925,0.1720121597848636,11.105923874683365,12.2292435677312,11.981372964110925,0.1720121597848636,11.105923874683365,12.2292435677312,10.30530539959649,11.13805183412652,0.0,0.0,24.233923014200823,25.127651570888208,1.1011459925102236,27.669212828476773,0.0509698330424726,0
bcgs,jacobi,1e-08,500,1,2,443,0.2061384590342641,1.1714567585206777e-07,3.5619643302304253e-07,,Na5,5832,5832,305630,1,True,443.0,305630,0.0089858869564072,52.405692729766805,59.2541116557669,14.0,204.0,0.0,10.85804732679876,0.1320256120494593,0.1311728395061728,31.22097915948108,31.220979159481097,1.0,11.981372964110925,0.1720121597848636,11.105923874683365,12.2292435677312,11.981372964110925,0.1720121597848636,11.105923874683365,12.2292435677312,10.30530539959649,11.13805183412652,0.0,0.0,24.233923014200823,25.127651570888208,1.1011459925102236,27.669212828476773,0.0509698330424726,0
gmres,ilu,1e-08,500,1,2,49,0.2778490419732407,3.4789377885433264e-07,2.904230270358028e-08,,Na5,5832,5832,305630,1,True,49.0,305630,0.0089858869564072,52.405692729766805,59.2541116557669,14.0,204.0,0.0,10.85804732679876,0.1320256120494593,0.1311728395061728,31.22097915948108,31.220979159481097,1.0,11.981372964110925,0.1720121597848636,11.105923874683365,12.2292435677312,11.981372964110925,0.1720121597848636,11.105923874683365,12.2292435677312,10.30530539959649,11.13805183412652,0.0,0.0,24.233923014200823,25.127651570888208,1.1011459925102236,27.669212828476773,0.0509698330424726,0
bcgs,ilu,1e-08,500,1,2,14,0.0019050419796258,4.351476310971284e-05,6.972019753173468e-07,,Pd,8081,8081,13036,1,True,14.0,13036,0.0001996246364671,1.6131666872911767,0.7391302045538249,1.0,5.0,0.0,1.0,0.0,0.8340551911892092,65895.99999999999,65893.99999999999,0.619898741945382,19.671490494071115,999.2986316664408,1.0,65893.00000758804,20.065740773001412,999.290792930621,1.0,65893.00002276416,1.0,1.0,0.0,1.4142128545474977,2.6842706190032475,65879.33235165579,65893.00000758804,4340986847.14755,0.0014375000027939,0
gmres,ilu,1e-08,500,1,2,11,0.0014375000027939,0.0002308655175302,0.0624553552688878,,Pd,8081,8081,13036,1,True,11.0,13036,0.0001996246364671,1.6131666872911767,0.7391302045538249,1.0,5.0,0.0,1.0,0.0,0.8340551911892092,65895.99999999999,65893.99999999999,0.619898741945382,19.671490494071115,999.2986316664408,1.0,65893.00000758804,20.065740773001412,999.290792930621,1.0,65893.00002276416,1.0,1.0,0.0,1.4142128545474977,2.6842706190032475,65879.33235165579,65893.00000758804,4340986847.14755,0.0014375000027939,1
bcgs,ilu,1e-08,500,1,2,33,0.1606767079792916,4.7672029215268404e-07,6.157997669846516e-08,,SiH4,5041,5041,171903,1,True,33.0,171903,0.0067647236717633,34.100972029359255,32.83014785921707,13.0,205.0,0.0,15.682237133671949,0.39296711184325,0.1396548303907955,37.609097461220586,37.60909746122059,1.0,17.289623707074654,0.3784089552106346,14.489421622471774,17.56694837911108,17.289623707074654,0.3784089552106346,14.489421622471774,17.56694837911108,12.36124539708598,15.89080193612081,0.0,0.0,34.96631560869811,35.75387632919845,1.212398178258982,43.347934527217134,0.0084293750114738,0
bcgs,jacobi,1e-08,500,1,2,58,0.0130630830535665,8.321852732802856e-08,1.6022437771837477e-07,,SiH4,5041,5041,171903,1,True,58.0,171903,0.0067647236717633,34.100972029359255,32.83014785921707,13.0,205.0,0.0,15.682237133671949,0.39296711184325,0.1396548303907955,37.609097461220586,37.60909746122059,1.0,17.289623707074654,0.3784089552106346,14.489421622471774,17.56694837911108,17.289623707074654,0.3784089552106346,14.489421622471774,17.56694837911108,12.36124539708598,15.89080193612081,0.0,0.0,34.96631560869811,35.75387632919845,1.212398178258982,43.347934527217134,0.0084293750114738,0
gmres,ilu,1e-08,500,1,2,46,0.1412140419706702,3.67489078748005e-07,1.1294053183868137e-07,,SiH4,5041,5041,171903,1,True,46.0,171903,0.0067647236717633,34.100972029359255,32.83014785921707,13.0,205.0,0.0,15.682237133671949,0.39296711184325,0.1396548303907955,37.609097461220586,37.60909746122059,1.0,17.289623707074654,0.3784089552106346,14.489421622471774,17.56694837911108,17.289623707074654,0.3784089552106346,14.489421622471774,17.56694837911108,12.36124539708598,15.89080193612081,0.0,0.0,34.96631560869811,35.75387632919845,1.212398178258982,43.347934527217134,0.0084293750114738,0
gmres,jacobi,1e-08,500,1,2,171,0.0232356250053271,1.1043047020268356e-07,2.254633944535193e-07,,SiH4,5041,5041,171903,1,True,171.0,171903,0.0067647236717633,34.100972029359255,32.83014785921707,13.0,205.0,0.0,15.682237133671949,0.39296711184325,0.1396548303907955,37.609097461220586,37.60909746122059,1.0,17.289623707074654,0.3784089552106346,14.489421622471774,17.56694837911108,17.289623707074654,0.3784089552106346,14.489421622471774,17.56694837911108,12.36124539708598,15.89080193612081,0.0,0.0,34.96631560869811,35.75387632919845,1.212398178258982,43.347934527217134,0.0084293750114738,0
bcgs,ilu,1e-08,500,1,2,28,0.1793512919684872,7.170972990172689e-07,1.0615145373035705e-07,,SiNa,5743,5743,198787,1,True,28.0,198787,0.0060271270593285,34.613790701723836,32.818443222186005,11.0,250.0,0.0,10.907130475131169,0.216185594996942,0.1264147658018457,31.036897697210257,31.03689769721026,1.0,12.02658288484978,0.217995545791107,10.442874111387592,12.33687190967493,12.02658288484978,0.217995545791107,10.442874111387592,12.33687190967493,9.036968962903408,11.16427319777485,0.0,0.0,24.407921344416746,25.163077283520725,1.1813674835189287,29.7268412880252,0.0237176669761538,0
bcgs,jacobi,1e-08,500,1,2,407,0.1057045410852879,1.0490093487724093e-07,2.607519044262086e-07,,SiNa,5743,5743,198787,1,True,407.0,198787,0.0060271270593285,34.613790701723836,32.818443222186005,11.0,250.0,0.0,10.907130475131169,0.216185594996942,0.1264147658018457,31.036897697210257,31.03689769721026,1.0,12.02658288484978,0.217995545791107,10.442874111387592,12.33687190967493,12.02658288484978,0.217995545791107,10.442874111387592,12.33687190967493,9.036968962903408,11.16427319777485,0.0,0.0,24.407921344416746,25.163077283520725,1.1813674835189287,29.7268412880252,0.0237176669761538,0
gmres,ilu,1e-08,500,1,2,34,0.1537588330684229,4.728073213397693e-07,2.7382545732705504e-08,,SiNa,5743,5743,198787,1,True,34.0,198787,0.0060271270593285,34.613790701723836,32.818443222186005,11.0,250.0,0.0,10.907130475131169,0.216185594996942,0.1264147658018457,31.036897697210257,31.03689769721026,1.0,12.02658288484978,0.217995545791107,10.442874111387592,12.33687190967493,12.02658288484978,0.217995545791107,10.442874111387592,12.33687190967493,9.036968962903408,11.16427319777485,0.0,0.0,24.407921344416746,25.163077283520725,1.1813674835189287,29.7268412880252,0.0237176669761538,0
bcgs,ilu,1e-08,500,1,2,3,0.0138293330091983,4.119410393917244e-13,9.225435282812602e-15,,Trefethen_2000,2000,2000,41906,1,True,3.0,41906,0.0104765,20.953,1.4059839970639785,12.0,22.0,0.0,8137.3135,5130.034685284082,0.997,17400.0,17400.0,1.0,8137.321978495229,5130.023181311999,3.872983346207417,17389.000316291906,8137.321978495229,5130.023181311999,3.872983346207417,17389.000316291906,2.0,17389.0,0.0,0.0,16874.98755807235,17140.269950714523,4489.820575479604,76956736.69399284,0.0002288748510181,0
bcgs,jacobi,1e-08,500,1,2,7,0.0003415829269215,3.587006852226816e-09,1.1781366276861078e-10,,Trefethen_2000,2000,2000,41906,1,True,7.0,41906,0.0104765,20.953,1.4059839970639785,12.0,22.0,0.0,8137.3135,5130.034685284082,0.997,17400.0,17400.0,1.0,8137.321978495229,5130.023181311999,3.872983346207417,17389.000316291906,8137.321978495229,5130.023181311999,3.872983346207417,17389.000316291906,2.0,17389.0,0.0,0.0,16874.98755807235,17140.269950714523,4489.820575479604,76956736.69399284,0.0002288748510181,0
cg,jacobi,1e-08,500,1,2,10,0.0002410829765722,2.753446475994332e-07,6.952423407570333e-09,,Trefethen_2000,2000,2000,41906,1,True,10.0,41906,0.0104765,20.953,1.4059839970639785,12.0,22.0,0.0,8137.3135,5130.034685284082,0.997,17400.0,17400.0,1.0,8137.321978495229,5130.023181311999,3.872983346207417,17389.000316291906,8137.321978495229,5130.023181311999,3.872983346207417,17389.000316291906,2.0,17389.0,0.0,0.0,16874.98755807235,17140.269950714523,4489.820575479604,76956736.69399284,0.0002288748510181,1
gmres,ilu,1e-08,500,1,2,4,0.013550333911553,1.343388087905487e-09,3.000801552947647e-11,,Trefethen_2000,2000,2000,41906,1,True,4.0,41906,0.0104765,20.953,1.4059839970639785,12.0,22.0,0.0,8137.3135,5130.034685284082,0.997,17400.0,17400.0,1.0,8137.321978495229,5130.023181311999,3.872983346207417,17389.000316291906,8137.321978495229,5130.023181311999,3.872983346207417,17389.000316291906,2.0,17389.0,0.0,0.0,16874.98755807235,17140.269950714523,4489.820575479604,76956736.69399284,0.0002288748510181,0
gmres,jacobi,1e-08,500,1,2,10,0.0002810000441968,2.0427668558334417e-07,4.853556844877706e-09,,Trefethen_2000,2000,2000,41906,1,True,10.0,41906,0.0104765,20.953,1.4059839970639785,12.0,22.0,0.0,8137.3135,5130.034685284082,0.997,17400.0,17400.0,1.0,8137.321978495229,5130.023181311999,3.872983346207417,17389.000316291906,8137.321978495229,5130.023181311999,3.872983346207417,17389.000316291906,2.0,17389.0,0.0,0.0,16874.98755807235,17140.269950714523,4489.820575479604,76956736.69399284,0.0002288748510181,0
bcgs,ilu,1e-08,500,1,2,7,0.0028442920884117,1.4488831172377373e-07,3.0600493269440335e-09,,add20,2395,2395,17319,1,True,7.0,17319,0.0030193383048365,7.231315240083507,13.03186797930596,2.0,124.0,0.0,0.1401442766754035,0.0994600396871279,0.9870563674321504,0.9958959526008812,0.9959010963618918,1.0,0.17381780817442,0.1227856642745908,0.0397923757920618,0.5934149017625688,0.1738178094088055,0.1227856625271703,0.0397923757920618,0.5934149006030525,0.0382286374859656,0.498101197923492,0.0,0.0002739678778784,0.710858348736345,0.7180501603923528,14.912778891702905,10.708123275082963,0.0021511670202016,0
cg,jacobi,1e-08,500,1,2,137,0.0022135829785838,2.1357089692506146e-07,2.09604889675403e-06,,add20,2395,2395,17319,1,True,137.0,17319,0.0030193383048365,7.231315240083507,13.03186797930596,2.0,124.0,0.0,0.1401442766754035,0.0994600396871279,0.9870563674321504,0.9958959526008812,0.9959010963618918,1.0,0.17381780817442,0.1227856642745908,0.0397923757920618,0.5934149017625688,0.1738178094088055,0.1227856625271703,0.0397923757920618,0.5934149006030525,0.0382286374859656,0.498101197923492,0.0,0.0002739678778784,0.710858348736345,0.7180501603923528,14.912778891702905,10.708123275082963,0.0021511670202016,1
gmres,ilu,1e-08,500,1,2,12,0.0028314170194789,3.1044649527826517e-07,9.488920654599533e-09,,add20,2395,2395,17319,1,True,12.0,17319,0.0030193383048365,7.231315240083507,13.03186797930596,2.0,124.0,0.0,0.1401442766754035,0.0994600396871279,0.9870563674321504,0.9958959526008812,0.9959010963618918,1.0,0.17381780817442,0.1227856642745908,0.0397923757920618,0.5934149017625688,0.1738178094088055,0.1227856625271703,0.0397923757920618,0.5934149006030525,0.0382286374859656,0.498101197923492,0.0,0.0002739678778784,0.710858348736345,0.7180501603923528,14.912778891702905,10.708123275082963,0.0021511670202016,0
gmres,jacobi,1e-08,500,1,2,156,0.0041702089365571,2.593068084472034e-07,1.2111303788644153e-05,,add20,2395,2395,17319,1,True,156.0,17319,0.0030193383048365,7.231315240083507,13.03186797930596,2.0,124.0,0.0,0.1401442766754035,0.0994600396871279,0.9870563674321504,0.9958959526008812,0.9959010963618918,1.0,0.17381780817442,0.1227856642745908,0.0397923757920618,0.5934149017625688,0.1738178094088055,0.1227856625271703,0.0397923757920618,0.5934149006030525,0.0382286374859656,0.498101197923492,0.0,0.0002739678778784,0.710858348736345,0.7180501603923528,14.912778891702905,10.708123275082963,0.0021511670202016,0
bcgs,ilu,1e-08,500,1,2,4,0.0021050829673185,9.706816135253341e-08,1.523832681481756e-09,,add32,4960,4960,23884,1,True,4.0,23884,0.0009708311654526,4.815322580645161,3.683409718454661,2.0,32.0,0.0,0.0165677422587525,0.0082815794794867,0.9419354838709676,0.084139877478193,0.0837295485769858,1.0,0.0197885162526729,0.0102013600678799,0.0082269805492235,0.048900617051113,0.0197883904794032,0.0102016040381647,0.0082269805492235,0.048900617172466,0.0075535160643355,0.04231847146052,0.0,0.0033372676518671,0.0567928672288004,0.0571569799035238,5.943932498506775,0.3397372303650541,0.0013736250111833,0
bcgs,jacobi,1e-08,500,1,2,56,0.0026007080450654,3.0872720179788354e-07,2.417594251055728e-07,,add32,4960,4960,23884,1,True,56.0,23884,0.0009708311654526,4.815322580645161,3.683409718454661,2.0,32.0,0.0,0.0165677422587525,0.0082815794794867,0.9419354838709676,0.084139877478193,0.0837295485769858,1.0,0.0197885162526729,0.0102013600678799,0.0082269805492235,0.048900617051113,0.0197883904794032,0.0102016040381647,0.0082269805492235,0.048900617172466,0.0075535160643355,0.04231847146052,0.0,0.0033372676518671,0.0567928672288004,0.0571569799035238,5.943932498506775,0.3397372303650541,0.0013736250111833,0
