ksp,pc,rtol,max_it,converged,reason,iterations,solve_time_sec,final_residual_norm,rel_error_to_ones,note,matrix_id,nrows,ncols,nnz_used
gmres,jacobi,1e-08,500,1,2,147,0.0062890830449759,2.462602956886459e-05,9.02413431813616e-06,,circuit_2,4510,4510,21199
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,coater1,1348,1348,19457
bcgs,jacobi,1e-08,500,0,-3,500,0.0129252909682691,1.1926334442171092,0.4686841921750099,,coater1,1348,1348,19457
cg,jacobi,1e-08,500,0,-10,3,8.245802018791437e-05,1867.2554079088393,2.256977098575186,,coater1,1348,1348,19457
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,coater1,1348,1348,19457
gmres,jacobi,1e-08,500,0,-3,500,0.0095722080441191,2.026123243087727,0.5340294830144563,,coater1,1348,1348,19457
bcgs,ilu,1e-08,500,0,-4,146,0.033297250047326,8232578138780.397,62737.42331116672,,commanche_dual,7920,7920,31680
bcgs,jacobi,1e-08,500,1,2,1,0.0001225000014528,0.0,0.0,,commanche_dual,7920,7920,31680
cg,jacobi,1e-08,500,1,3,1,0.0001065840478986,0.0,0.0,,commanche_dual,7920,7920,31680
gmres,ilu,1e-08,500,0,-3,500,0.0713272090069949,249878372.17763916,2.2405338128499377,,commanche_dual,7920,7920,31680
gmres,jacobi,1e-08,500,1,2,1,0.0001236660173162,1.7389435674470737e-12,4.884981308350689e-15,,commanche_dual,7920,7920,31680
bcgs,ilu,1e-08,500,1,2,68,0.0408706249436363,3.245775311643127e-08,2.7127239789932315e-06,,comsol,1500,1500,97645
bcgs,jacobi,1e-08,500,0,-3,500,0.0643375419313088,0.0001538557594067,0.3294868408279024,,comsol,1500,1500,97645
cg,jacobi,1e-08,500,0,-3,500,0.0330134170362725,0.0016679220899468,0.6289276197159437,,comsol,1500,1500,97645
gmres,ilu,1e-08,500,1,2,268,0.0664394170744344,9.324367282257492e-08,4.012452473079549e-06,,comsol,1500,1500,97645
gmres,jacobi,1e-08,500,0,-3,500,0.0366246670018881,0.0002386437430186,0.6335562921000325,,comsol,1500,1500,97645
bcgs,ilu,1e-08,500,1,2,43,10.547407208010554,1.8281664031431904e-06,3.299428124451898e-07,,crankseg_2,63838,63838,14148858
bcgs,jacobi,1e-08,500,1,2,452,7.8522494999924675,2.5306367284122965e-06,7.253508794848379e-06,,crankseg_2,63838,63838,14148858
cg,jacobi,1e-08,500,0,-3,500,4.37357941607479,0.0008331605889971,0.0001509876066001,,crankseg_2,63838,63838,14148858
gmres,ilu,1e-08,500,1,2,98,10.984107499942183,2.297269265530416e-06,8.755783419471484e-07,,crankseg_2,63838,63838,14148858
gmres,jacobi,1e-08,500,0,-3,500,4.5917857500026,0.0057780730590254,0.0410376328058642,,crankseg_2,63838,63838,14148858
bcgs,ilu,1e-08,500,0,-3,500,0.1194420841056853,0.0016770279786599,14349.029612632474,,cryg10000,10000,10000,49699
bcgs,jacobi,1e-08,500,0,-3,500,0.0457658329978585,0.0488143360463935,1.5709984822287828,,cryg10000,10000,10000,49699
cg,jacobi,1e-08,500,0,-8,2,0.000115375034511,36641.5649583854,3.201231574306285,,cryg10000,10000,10000,49699
gmres,ilu,1e-08,500,0,-3,500,0.0854000829858705,0.4169319895116353,1.1404159335645598,,cryg10000,10000,10000,49699
gmres,jacobi,1e-08,500,0,-3,500,0.0461949160089716,0.0627070827226401,1.4437709972694115,,cryg10000,10000,10000,49699
bcgs,ilu,1e-08,500,1,2,257,0.013472625054419,2.591414318139688e-07,0.2755906369699437,,cryg2500,2500,2500,12349
bcgs,jacobi,1e-08,500,0,-3,500,0.0118281668983399,0.6398322152776632,114.91750076254463,,cryg2500,2500,2500,12349
cg,jacobi,1e-08,500,0,-8,2,3.937492147088051e-05,699.1516376680224,1.6312213894906975,,cryg2500,2500,2500,12349
gmres,ilu,1e-08,500,0,-3,500,0.0185026250546798,0.2448032610136757,1.7205827582554756,,cryg2500,2500,2500,12349
gmres,jacobi,1e-08,500,0,-3,500,0.0107205419335514,0.0517866560884864,1.9598048073157193,,cryg2500,2500,2500,12349
bcgs,ilu,1e-08,500,1,2,3,0.2131283329799771,1.0881712119581203e-08,1.5310537071848203e-10,,crystm01,4875,4875,105339
bcgs,jacobi,1e-08,500,1,2,9,0.001023625023663,2.312566225162835e-06,7.854963301204195e-08,,crystm01,4875,4875,105339
cg,jacobi,1e-08,500,1,2,14,0.0007817089790478,2.1062395577372656e-06,3.9293712462678634e-08,,crystm01,4875,4875,105339
gmres,ilu,1e-08,500,1,2,5,0.2125149169005453,2.565319399041773e-07,3.678521520917201e-09,,crystm01,4875,4875,105339
gmres,jacobi,1e-08,500,1,2,14,0.0009113330161198,1.8779785982720703e-06,4.539149777447549e-08,,crystm01,4875,4875,105339
bcgs,ilu,1e-08,500,1,2,60,5.695016250014305,8.88914518619067e-09,1.3824903586255716e-06,,crystm03,24696,24696,583770
bcgs,jacobi,1e-08,500,1,2,8,0.0060228750808164,4.229950733281195e-06,6.233653230045097e-08,,crystm03,24696,24696,583770
cg,jacobi,1e-08,500,1,2,13,0.0064720420632511,3.907798125107052e-06,3.473659889828147e-08,,crystm03,24696,24696,583770
gmres,ilu,1e-08,500,1,2,96,5.68952004192397,1.0338292238015777e-08,1.4973547728022866e-06,,crystm03,24696,24696,583770
gmres,jacobi,1e-08,500,1,2,13,0.0058287500869482,3.7148876304421847e-06,4.09313800684959e-08,,crystm03,24696,24696,583770
bcgs,ilu,1e-08,500,1,2,80,0.004652583040297,3.190402279017971e-09,6.742438068713553e-08,,cz1268,1268,1268,12786
bcgs,jacobi,1e-08,500,1,2,260,0.0043981669005006,9.134797333396149e-09,1.6876533868206725e-06,,cz1268,1268,1268,12786
cg,jacobi,1e-08,500,0,-8,2,3.087497316300869e-05,0.6128923115138734,0.999605600457939,,cz1268,1268,1268,12786
gmres,ilu,1e-08,500,1,2,484,0.0145668749464675,2.5748506799928915e-08,9.57112325377542e-07,,cz1268,1268,1268,12786
gmres,jacobi,1e-08,500,0,-3,500,0.0068055420415475,0.000674131063439,0.4866803154769273,,cz1268,1268,1268,12786
bcgs,ilu,1e-08,500,1,2,157,0.0175870840903371,2.566698872750378e-08,9.81928125669369e-07,,cz2548,2548,2548,25674
bcgs,jacobi,1e-08,500,1,2,399,0.0136880000354722,8.317154535122252e-09,3.951832283075307e-06,,cz2548,2548,2548,25674
cg,jacobi,1e-08,500,0,-8,2,4.545797128230333e-05,0.7071794322513544,0.999803748403566,,cz2548,2548,2548,25674
gmres,ilu,1e-08,500,0,-3,500,0.032478499924764,3.2801167528838234e-05,0.0042383945043414,,cz2548,2548,2548,25674
gmres,jacobi,1e-08,500,0,-3,500,0.0133524170378223,0.0005663801333657,0.7967757907649585,,cz2548,2548,2548,25674
bcgs,ilu,1e-08,500,1,2,344,0.0758706670021638,1.2531285819432534e-08,1.2441669719190109e-06,,cz5108,5108,5108,51412
bcgs,jacobi,1e-08,500,0,-3,500,0.0373091250658035,0.0002138789659931,0.6432297518525475,,cz5108,5108,5108,51412
cg,jacobi,1e-08,500,0,-8,2,8.575001265853643e-05,0.7071252676048605,0.999902109539191,,cz5108,5108,5108,51412
gmres,ilu,1e-08,500,0,-3,500,0.0686889589997008,0.0009673386474361,0.368329769640463,,cz5108,5108,5108,51412
gmres,jacobi,1e-08,500,0,-3,500,0.0275515830144286,0.0005783341673103,0.9063404883736672,,cz5108,5108,5108,51412
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,data,2851,2851,30186
bcgs,jacobi,1e-08,500,0,-3,500,0.0179743330227211,0.0645527915942632,0.024158604877701,,data,2851,2851,30186
cg,jacobi,1e-08,500,0,-10,4,0.0001079170033335,32.40746795729526,0.164683729623413,,data,2851,2851,30186
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,data,2851,2851,30186
gmres,jacobi,1e-08,500,0,-3,500,0.0146284999791532,0.0304259152515322,0.0129046248585471,,data,2851,2851,30186
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dataset16mfeatkarhunen_10NN,2000,2000,27668
bcgs,jacobi,1e-08,500,0,-3,500,0.0193299170350655,0.0079061993656436,0.0462258047455186,,dataset16mfeatkarhunen_10NN,2000,2000,27668
cg,jacobi,1e-08,500,0,-10,4,0.0001274580135941,5.308433783341994,0.4154821984881723,,dataset16mfeatkarhunen_10NN,2000,2000,27668
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dataset16mfeatkarhunen_10NN,2000,2000,27668
gmres,jacobi,1e-08,500,0,-3,500,0.0151613750495016,0.0190223242540193,0.0635214358049166,,dataset16mfeatkarhunen_10NN,2000,2000,27668
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,delaunay_n10,1024,1024,6112
bcgs,jacobi,1e-08,500,0,-3,500,0.0046192909358069,0.0156239087354573,0.0240848615817604,,delaunay_n10,1024,1024,6112
cg,jacobi,1e-08,500,0,-10,2,3.058300353586674e-05,13.501302435098406,0.2170823035287593,,delaunay_n10,1024,1024,6112
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,delaunay_n10,1024,1024,6112
gmres,jacobi,1e-08,500,0,-3,500,0.0047164160059764,0.0271589103693185,0.0282120741127825,,delaunay_n10,1024,1024,6112
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,delaunay_n11,2048,2048,12254
bcgs,jacobi,1e-08,500,0,-3,500,0.0107429169584065,0.0128521669653664,0.0180764544130943,,delaunay_n11,2048,2048,12254
cg,jacobi,1e-08,500,0,-10,2,6.129196844995022e-05,20.741782457488597,0.2268456489195791,,delaunay_n11,2048,2048,12254
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,delaunay_n11,2048,2048,12254
gmres,jacobi,1e-08,500,0,-3,500,0.0096736249979585,0.0310714040509751,0.0246128323487219,,delaunay_n11,2048,2048,12254
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,delaunay_n12,4096,4096,24528
bcgs,jacobi,1e-08,500,0,-3,500,0.0268075829371809,0.0210870222744438,0.0192901603047689,,delaunay_n12,4096,4096,24528
cg,jacobi,1e-08,500,0,-10,3,0.0001612920314073,3778.526988646993,18.18241095405509,,delaunay_n12,4096,4096,24528
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,delaunay_n12,4096,4096,24528
gmres,jacobi,1e-08,500,0,-3,500,0.0222119999816641,0.0502486221479766,0.0267277463164703,,delaunay_n12,4096,4096,24528
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,delaunay_n13,8192,8192,49094
bcgs,jacobi,1e-08,500,0,-3,500,0.0669871671125292,0.410304667005704,0.1403161233155014,,delaunay_n13,8192,8192,49094
cg,jacobi,1e-08,500,0,-10,2,0.0002305830130353,39.36025713975134,0.2187172781318252,,delaunay_n13,8192,8192,49094
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,delaunay_n13,8192,8192,49094
gmres,jacobi,1e-08,500,0,-3,500,0.0508486670441925,0.0605882732109403,0.0217826906504301,,delaunay_n13,8192,8192,49094
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,diag,2559,2559,8184
bcgs,jacobi,1e-08,500,0,-3,500,0.0095925000496208,0.0006658365258799,0.0364272238629265,,diag,2559,2559,8184
cg,jacobi,1e-08,500,0,-10,2,3.687501884996891e-05,16.03127932043327,0.1250036282706581,,diag,2559,2559,8184
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,diag,2559,2559,8184
gmres,jacobi,1e-08,500,0,-3,500,0.0098758749663829,0.0015741786594716,0.0364433221876267,,diag,2559,2559,8184
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dolphins,62,62,318
bcgs,jacobi,1e-08,500,1,2,140,0.0001365419011563,4.159704913858456e-07,2.646157104174514e-06,,dolphins,62,62,318
cg,jacobi,1e-08,500,0,-10,3,7.999944500625134e-06,164.28863504988922,5.373389164487914,,dolphins,62,62,318
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dolphins,62,62,318
gmres,jacobi,1e-08,500,0,-3,500,0.0005241659237071,0.0164823282026972,0.1174635628373243,,dolphins,62,62,318
bcgs,ilu,1e-08,500,0,-3,500,0.0207062920089811,18819.477492477785,210.4709407799369,,dw1024,2048,2048,10114
bcgs,jacobi,1e-08,500,0,-5,235,0.0042598750442266,445141.0750749205,653.0124299943502,,dw1024,2048,2048,10114
cg,jacobi,1e-08,500,0,-10,2,3.091699909418821e-05,13528.573070659251,30.9867627745182,,dw1024,2048,2048,10114
gmres,ilu,1e-08,500,0,-3,500,0.0150436250260099,176.20903206014611,3.109807003420875,,dw1024,2048,2048,10114
gmres,jacobi,1e-08,500,0,-3,500,0.0092112499987706,68.93737575179767,0.6671167466399958,,dw1024,2048,2048,10114
bcgs,ilu,1e-08,500,0,-3,500,0.0202639590715989,18819.477492477785,210.4709407799369,,dw2048,2048,2048,10114
bcgs,jacobi,1e-08,500,0,-5,235,0.0042286249808967,445141.0750749205,653.0124299943502,,dw2048,2048,2048,10114
cg,jacobi,1e-08,500,0,-10,2,3.479106817394495e-05,13528.573070659251,30.9867627745182,,dw2048,2048,2048,10114
gmres,ilu,1e-08,500,0,-3,500,0.0148625830188393,176.20903206007068,3.109807003351933,,dw2048,2048,2048,10114
gmres,jacobi,1e-08,500,0,-3,500,0.0087081249803304,68.93737575179767,0.6671167466399958,,dw2048,2048,2048,10114
bcgs,ilu,1e-08,500,0,-3,500,0.1112411670619621,22984273.479391493,30227.877040577612,,dw4096,8192,8192,41746
bcgs,jacobi,1e-08,500,0,-4,98,0.0071367910131812,41873440.48919719,166644.68364568517,,dw4096,8192,8192,41746
cg,jacobi,1e-08,500,0,-8,2,8.649996016174555e-05,667.4616368460242,1.1710100059468145,,dw4096,8192,8192,41746
gmres,ilu,1e-08,500,0,-3,500,0.0756270419806242,721.5360790480285,2.6754413122906953,,dw4096,8192,8192,41746
gmres,jacobi,1e-08,500,0,-3,500,0.0348464170238003,22.50744079473919,0.8642002816634853,,dw4096,8192,8192,41746
bcgs,ilu,1e-08,500,0,-3,500,0.1136107080383226,22984273.479391493,30227.877040577612,,dw8192,8192,8192,41746
bcgs,jacobi,1e-08,500,0,-4,98,0.0071424579946324,41873440.48919719,166644.68364568517,,dw8192,8192,8192,41746
cg,jacobi,1e-08,500,0,-8,2,8.60830768942833e-05,667.4616368460242,1.1710100059468145,,dw8192,8192,8192,41746
gmres,ilu,1e-08,500,0,-3,500,0.0755318750161677,721.5360790480285,2.6754413122906953,,dw8192,8192,8192,41746
gmres,jacobi,1e-08,500,0,-3,500,0.0348875420168042,22.5074407947777,0.8642002816643874,,dw8192,8192,8192,41746
bcgs,ilu,1e-08,500,0,-3,500,0.0182417499599978,12425059307.440136,681951.2584254034,,dwt_1005,1005,1005,8621
bcgs,jacobi,1e-08,500,0,-3,500,0.0056747499620541,0.0194844647874937,0.0293243831166231,,dwt_1005,1005,1005,8621
cg,jacobi,1e-08,500,0,-10,4,3.758398815989494e-05,23.11921973700186,0.2436700354945841,,dwt_1005,1005,1005,8621
gmres,ilu,1e-08,500,0,-5,60,0.0023900410160422,177830454.72513682,2460327.9355738414,,dwt_1005,1005,1005,8621
gmres,jacobi,1e-08,500,0,-3,500,0.0049812090583145,0.0254809958767608,0.029461071369052,,dwt_1005,1005,1005,8621
bcgs,ilu,1e-08,500,0,-3,500,0.0171771660679951,24983546.296467826,2268368.457551708,,dwt_1007,1007,1007,8575
bcgs,jacobi,1e-08,500,0,-3,500,0.0059916669270023,0.0035437952710627,0.0070875459638723,,dwt_1007,1007,1007,8575
cg,jacobi,1e-08,500,0,-10,4,3.374996595084667e-05,9.98668730931449,0.1327337638361636,,dwt_1007,1007,1007,8575
gmres,ilu,1e-08,500,0,-5,30,0.0013755419058725,31219464.898445144,376300.8690985832,,dwt_1007,1007,1007,8575
gmres,jacobi,1e-08,500,0,-3,500,0.0051426660502329,0.0099444606802479,0.0097665498988414,,dwt_1007,1007,1007,8575
bcgs,ilu,1e-08,500,0,-3,500,0.0219570420449599,2885335303.376328,406131.2988221272,,dwt_1242,1242,1242,10426
bcgs,jacobi,1e-08,500,0,-3,500,0.0069845829857513,0.0095190900208312,0.0073216966636708,,dwt_1242,1242,1242,10426
cg,jacobi,1e-08,500,0,-10,3,3.704207483679056e-05,14.699528677607695,0.2002536167943805,,dwt_1242,1242,1242,10426
gmres,ilu,1e-08,500,0,-5,60,0.0027900410350412,89659148.61699572,232585.5711757838,,dwt_1242,1242,1242,10426
gmres,jacobi,1e-08,500,0,-3,500,0.0061907499330118,0.0178400816290459,0.0116970317630888,,dwt_1242,1242,1242,10426
bcgs,ilu,1e-08,500,0,-3,500,0.0606437500100582,1817868515.196664,164764.44201595275,,dwt_2680,2680,2680,25026
bcgs,jacobi,1e-08,500,0,-3,500,0.016266250051558,0.012382761330641,0.0110210487733263,,dwt_2680,2680,2680,25026
cg,jacobi,1e-08,500,0,-10,3,7.837498560547829e-05,29.28760682816616,0.1757951073395496,,dwt_2680,2680,2680,25026
gmres,ilu,1e-08,500,0,-3,500,0.0381015000166371,23519364.441345096,32658.10282099583,,dwt_2680,2680,2680,25026
gmres,jacobi,1e-08,500,0,-3,500,0.0135071669938042,0.0332078618885498,0.0156679086439267,,dwt_2680,2680,2680,25026
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dynamicSoaringProblem_2,1591,1591,15588
bcgs,jacobi,1e-08,500,0,-4,5,0.0001463750377297,154256407735909.72,6583052690.858487,,dynamicSoaringProblem_2,1591,1591,15588
cg,jacobi,1e-08,500,0,-10,2,4.0375045500695705e-05,990194364.1403016,875591.9528409926,,dynamicSoaringProblem_2,1591,1591,15588
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dynamicSoaringProblem_2,1591,1591,15588
gmres,jacobi,1e-08,500,0,-5,60,0.0010835831053555,5239.306908230617,33.773536157827245,,dynamicSoaringProblem_2,1591,1591,15588
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dynamicSoaringProblem_3,2871,2871,32022
bcgs,jacobi,1e-08,500,0,-3,500,0.0211854169610887,112.32539987974988,0.910350504514184,,dynamicSoaringProblem_3,2871,2871,32022
cg,jacobi,1e-08,500,0,-10,2,6.508396472781897e-05,110580204.94133842,76202.4854756322,,dynamicSoaringProblem_3,2871,2871,32022
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dynamicSoaringProblem_3,2871,2871,32022
gmres,jacobi,1e-08,500,0,-5,60,0.0020357919856905,396.25767067735774,3.967804090872393,,dynamicSoaringProblem_3,2871,2871,32022
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dynamicSoaringProblem_4,3191,3191,36516
bcgs,jacobi,1e-08,500,0,-3,500,0.023839041008614,45.965700363738975,1.121067911837514,,dynamicSoaringProblem_4,3191,3191,36516
cg,jacobi,1e-08,500,0,-10,2,7.270800415426493e-05,41785133.552415825,27713.59982814199,,dynamicSoaringProblem_4,3191,3191,36516
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dynamicSoaringProblem_4,3191,3191,36516
gmres,jacobi,1e-08,500,0,-5,60,0.002266916912049,166.1837496262436,1.49205932116616,,dynamicSoaringProblem_4,3191,3191,36516
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dynamicSoaringProblem_5,3271,3271,36789
bcgs,jacobi,1e-08,500,0,-3,500,0.024101874907501,8.8770460803465,0.7152355746349557,,dynamicSoaringProblem_5,3271,3271,36789
cg,jacobi,1e-08,500,0,-10,2,7.283303420990705e-05,1071691.177653894,1573.3108810798517,,dynamicSoaringProblem_5,3271,3271,36789
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dynamicSoaringProblem_5,3271,3271,36789
gmres,jacobi,1e-08,500,0,-3,500,0.0186439589597284,12.566384379680487,0.7911025433663882,,dynamicSoaringProblem_5,3271,3271,36789
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dynamicSoaringProblem_6,3431,3431,36741
bcgs,jacobi,1e-08,500,0,-3,500,0.0245383329456672,5.1430970372825815,0.5243102260793864,,dynamicSoaringProblem_6,3431,3431,36741
cg,jacobi,1e-08,500,0,-10,2,7.720803841948509e-05,1187759.9935334695,1056.5164206763593,,dynamicSoaringProblem_6,3431,3431,36741
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dynamicSoaringProblem_6,3431,3431,36741
gmres,jacobi,1e-08,500,0,-3,500,0.0190642080269753,13.228294705032068,0.9300273367335524,,dynamicSoaringProblem_6,3431,3431,36741
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dynamicSoaringProblem_7,3511,3511,37680
bcgs,jacobi,1e-08,500,0,-3,500,0.0259531670017167,9.96697486267049,0.6765188519242075,,dynamicSoaringProblem_7,3511,3511,37680
cg,jacobi,1e-08,500,0,-10,2,7.804203778505325e-05,1496762.0027085675,1647.8927115219235,,dynamicSoaringProblem_7,3511,3511,37680
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dynamicSoaringProblem_7,3511,3511,37680
gmres,jacobi,1e-08,500,0,-3,500,0.0195036249933764,15.017935442035814,0.9109670809475876,,dynamicSoaringProblem_7,3511,3511,37680
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dynamicSoaringProblem_8,3543,3543,38136
bcgs,jacobi,1e-08,500,0,-3,500,0.0253643749747425,240.44712622281443,3.965375388184652,,dynamicSoaringProblem_8,3543,3543,38136
cg,jacobi,1e-08,500,0,-10,2,9.029207285493612e-05,1127683.967589213,1745.0089614522726,,dynamicSoaringProblem_8,3543,3543,38136
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,dynamicSoaringProblem_8,3543,3543,38136
gmres,jacobi,1e-08,500,0,-3,500,0.0202664160169661,48.718137569037786,1.0907110915584612,,dynamicSoaringProblem_8,3543,3543,38136
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,email,1133,1133,10902
bcgs,jacobi,1e-08,500,0,-3,500,0.0074991249712184,0.2623691843985907,0.2059394551938874,,email,1133,1133,10902
cg,jacobi,1e-08,500,0,-10,3,6.48329732939601e-05,134.59319207069274,0.8079824596201466,,email,1133,1133,10902
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,email,1133,1133,10902
gmres,jacobi,1e-08,500,0,-3,500,0.0062266249442473,0.3337840986660221,0.1931019631966804,,email,1133,1133,10902
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,email-Eu-core,1005,1005,25571
bcgs,jacobi,1e-08,500,0,-3,500,0.0185575840296223,388.8714476019921,7.461198275751042,,email-Eu-core,1005,1005,25571
cg,jacobi,1e-08,500,0,-10,3,8.875003550201654e-05,1111.9369655919106,2.1137245079394793,,email-Eu-core,1005,1005,25571
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,email-Eu-core,1005,1005,25571
gmres,jacobi,1e-08,500,0,-3,500,0.0118250420782715,50.74464860145661,0.8387224939534831,,email-Eu-core,1005,1005,25571
bcgs,ilu,1e-08,500,1,2,118,0.0043277919758111,3.258451742964537e-07,1.4398224599158084e-06,,epb0,1794,1794,7764
bcgs,jacobi,1e-08,500,0,-3,500,0.0071941250935196,0.0019909121444717,0.0797006828279185,,epb0,1794,1794,7764
cg,jacobi,1e-08,500,0,-3,500,0.0032219589920714,5718.519154696704,192.1861210515342,,epb0,1794,1794,7764
gmres,ilu,1e-08,500,0,-3,500,0.0124144169967621,0.0054702927332306,0.1306715597537597,,epb0,1794,1794,7764
gmres,jacobi,1e-08,500,0,-3,500,0.0071602079551666,0.0160204985954507,1.2406042094585532,,epb0,1794,1794,7764
bcgs,ilu,1e-08,500,1,2,125,0.0080764590529724,0.2220236478582006,1.1772788181533926,,eris1176,1176,1176,18552
bcgs,jacobi,1e-08,500,0,-3,500,0.013460083049722,0.0011529102006642,0.0004583098884153,,eris1176,1176,1176,18552
cg,jacobi,1e-08,500,0,-10,7,0.0001127499854192,42.31612210784984,0.4967183942774609,,eris1176,1176,1176,18552
gmres,ilu,1e-08,500,0,-5,30,0.0029954999918118,795964.3567890966,316078.73169890925,,eris1176,1176,1176,18552
gmres,jacobi,1e-08,500,0,-3,500,0.0092971249250695,0.0570317814189924,0.0194098982325929,,eris1176,1176,1176,18552
bcgs,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,eurqsa,7245,7245,46142
bcgs,jacobi,1e-08,500,0,-3,500,0.0359650829341262,786563.5311453234,1.1767188076586863,,eurqsa,7245,7245,46142
cg,jacobi,1e-08,500,0,-10,2,0.0001171670155599,23895441.685023382,0.9658865736088154,,eurqsa,7245,7245,46142
gmres,ilu,1e-08,500,0,-998,0,0.0,,,EXCEPTION_Error,eurqsa,7245,7245,46142
gmres,jacobi,1e-08,500,0,-3,500,0.0323160830885171,317585.5830166735,0.7062143193766948,,eurqsa,7245,7245,46142
bcgs,ilu,1e-08,500,0,-3,500,0.067241417011246,11.64032408327843,119.17477230629775,,ex10,2410,2410,54840
bcgs,jacobi,1e-08,500,0,-3,500,0.0246347079519182,0.0009837037586635,0.7986180778391028,,ex10,2410,2410,54840
cg,jacobi,1e-08,500,0,-3,500,0.0119290000293403,0.0456927932483991,0.6432367584550706,,ex10,2410,2410,54840
gmres,ilu,1e-08,500,0,-3,500,0.0397890410386025,62.92628558179564,40.873855871725,,ex10,2410,2410,54840
gmres,jacobi,1e-08,500,0,-3,500,0.0171771660679951,0.0003617701485068,0.7997513114364266,,ex10,2410,2410,54840
bcgs,ilu,1e-08,500,0,-3,500,0.0706747910007834,23.51315897852415,40.18349914244338,,ex10hs,2548,2548,57308
